"name"	"country.etc"	"pop"	"lat"	"long"	"capital"
"Buritizeiro"	"Brazil"	25672	-17.37	-44.93	0
"Burj Bu Arririj"	"Algeria"	162916	36.06	4.63	0
"Burj Gadir"	"Algeria"	35291	35.9	4.89	0
"Burj Minayal"	"Algeria"	45975	36.73	3.72	0
"Burj Zamura"	"Algeria"	20390	36.27	4.85	0
"Burj-al-Kifan"	"Algeria"	127286	36.75	3.18	0
"Burjassot"	"Spain"	37987	39.5	-0.39	0
"Burke"	"USA"	58270	38.78	-77.27	0
"Burlata"	"Spain"	18368	42.82	-1.6	0
"Burlin"	"Kazakhstan"	3604	51.43	52.71	0
"Burlington"	"USA"	47290	36.08	-79.45	0
"Burma"	"Jordan"	4825	32.22	35.78	0
"Burmerange"	"Luxembourg"	197	49.48	6.32	0
"Burnham"	"New Zealand"	1257	-43.62	172.32	0
"Burnie"	"Australia"	19982	-41.06	145.89	0
"Burnley"	"UK"	73524	53.8	-2.26	0
"Burns Lake"	"Canada"	2637	54.22	-125.77	0
"Burnsville"	"USA"	59357	44.76	-93.28	0
"Burnt Forest"	"Kenya"	3892	0.23	35.42	0
"Burntwood"	"UK"	29883	52.68	-1.9	0
"Buron"	"Switzerland"	1958	47.22	8.1	0
"Burpengary"	"Australia"	8483	-27.17	152.95	0
"Burqah"	"Palestine"	2317	31.9	35.25	0
"Burqah"	"Palestine"	4027	32.3	35.19	0
"Burrel"	"Albania"	15785	41.63	20.02	0
"Burriana"	"Spain"	31916	39.89	-0.1	0
"Bursa"	"Turkey"	1458459	40.2	29.08	0
"Burscheid"	"Germany"	19157	51.1	7.11	0
"Burshtyn"	"Ukraine"	14595	49.27	24.63	0
"Burstadt"	"Germany"	15376	49.65	8.46	0
"Burton-upon-Trent"	"UK"	39055	52.81	-1.65	0
"Buru-un"	"Philippines"	15755	8.19	124.18	0
"Burumburum"	"Nigeria"	11889	11.39	8.72	0
"Buruni"	"Maldives"	233	2.55	73.1	0
"Bururi"	"Burundi"	19959	-3.95	29.61	0
"Burutu"	"Nigeria"	16740	5.35	5.51	0
"Bury"	"UK"	61058	53.6	-2.31	0
"Bury Saint Edmunds"	"UK"	39236	52.24	0.7	0
"Buryn'"	"Ukraine"	11111	51.2	33.82	0
"Bus'k"	"Ukraine"	8275	49.97	24.63	0
"Busayra"	"Jordan"	7264	30.73	35.6	0
"Buschdorf"	"Luxembourg"	390	49.75	6	0
"Buschrodt"	"Luxembourg"	120	49.82	5.93	0
"Busembatia"	"Uganda"	16374	0.78	33.61	0
"Buseresere"	"Tanzania"	54173	-3.02	31.87	0
"Busetina"	"Croatia"	896	45.9	17.36	0
"Busevec"	"Croatia"	911	45.63	16.12	0
"Bushehr"	"Iran"	158756	28.92	50.83	0
"Bushenyi"	"Uganda"	25699	-0.54	30.18	0
"Bushey"	"UK"	17460	51.63	-0.37	0
"Bushtyno"	"Ukraine"	8161	48.05	23.49	0
"Busia"	"Kenya"	42648	0.39	34.31	0
"Busia"	"Uganda"	44151	0.46	34.01	0
"Businga"	"Congo Democratic Republic"	29558	3.34	20.87	0
"Busko-Zdroj"	"Poland"	16918	50.48	20.72	0
"Busovaca"	"Bosnia and Herzegovina"	4956	44.1	17.88	0
"Busr-as-Sam"	"Syria"	27060	32.52	36.48	0
"Busra"	"Jordan"	10891	32.55	35.9	0
"Bussa"	"Nigeria"	23961	9.82	4.51	0
"Busselton"	"Australia"	10097	-33.66	115.35	0
"Busserach"	"Switzerland"	1853	47.38	7.53	0
"Bussigny"	"Switzerland"	7387	46.55	6.56	0
"Bussolengo"	"Italy"	19120	45.47	10.84	0
"Bussum"	"Netherlands"	31368	52.28	5.17	0
"Bussy-Saint-Georges"	"France"	10188	48.85	2.71	0
"Bustehrad"	"Czech Republic"	2310	50.15	14.18	0
"Busteni"	"Romania"	9747	45.42	25.55	0
"Busto Arsizio"	"Italy"	81157	45.62	8.84	0
"Busto Garolfo"	"Italy"	12946	45.55	8.87	0
"Buston"	"Tajikistan"	13200	40.53	69.33	0
"Bustonkala"	"Tajikistan"	4134	37.87	68.83	0
"Bustos"	"Philippines"	43146	14.96	120.92	0
"Busura"	"Gambia"	218	13.63	-15.08	0
"Buta"	"Congo Democratic Republic"	46375	2.82	24.74	0
"Butajira"	"Ethiopia"	31552	8.12	38.37	0
"Butare"	"Rwanda"	94097	-2.59	29.73	0
"Butaritari"	"Kiribati"	2522	3.08	172.79	0
"Butembo"	"Congo Democratic Republic"	158952	0.13	29.28	0
"Butere"	"Kenya"	11449	0.22	34.48	0
"Butgenbach"	"Belgium"	5515	50.43	6.2	0
"Butha Buthe"	"Lesotho"	17423	-28.78	28.23	0
"Butiama"	"Tanzania"	16715	-1.77	33.97	0
"Butlilis"	"Algeria"	27300	35.58	-0.91	0
"Butschwil"	"Switzerland"	3354	47.35	9.07	0
"Butterworth"	"Malaysia"	108893	5.4	100.37	0
"Butterworth"	"South Africa"	34382	-32.33	28.1	0
"Buttisholz"	"Switzerland"	2923	47.1	8.1	0
"Butuan"	"Philippines"	256520	8.93	125.52	0
"Buturlinovka"	"Russia"	28566	50.82	40.61	0
"Butwal"	"Nepal"	96254	27.71	83.45	0
"Butzbach"	"Germany"	25115	50.44	8.66	0
"Buug"	"Philippines"	8688	7.73	123.06	0
"Buvika-Ilhaugen"	"Norway"	1697	63.25	10.07	0
"Buwenge"	"Uganda"	15593	0.65	33.18	0
"Buxar"	"India"	99659	25.58	83.98	0
"Buxerolles"	"France"	9528	46.62	0.48	0
"Buxoro"	"Uzbekistan"	248359	39.77	64.42	0
"Buxtehude"	"Germany"	38563	53.48	9.68	0
"Buxton"	"UK"	21399	53.26	-1.92	0
"Buy"	"Russia"	26186	58.48	41.53	0
"Buynaksk"	"Russia"	63114	42.83	47.12	0
"Buyukcavuslu"	"Turkey"	3950	41.24	28.04	0
"Buyukcekmece"	"Turkey"	46568	41	28.78	0
"Buyukorhan"	"Turkey"	3703	39.75	28.92	0
"Buzau"	"Romania"	130075	45.15	26.82	0
"Buzen"	"Japan"	28143	33.62	131.11	0
"Buzet"	"Croatia"	1731	45.41	13.97	0
"Buzhakan"	"Armenia"	1670	40.46	44.52	0
"Buzias"	"Romania"	7594	45.65	21.61	0
"Buzim"	"Bosnia and Herzegovina"	7554	45.05	16.03	0
"Buzmeyin"	"Turkmenistan"	39873	38.05	58.19	0
"Buzoesti"	"Romania"	6252	44.58	24.92	0
"Buzovna"	"Azerbaijan"	24885	40.52	50.12	0
"Buzqan"	"Algeria"	36127	36.77	4.47	0
"Buzuluk"	"Russia"	87882	52.78	52.26	0
"Bwanga"	"Tanzania"	21444	-3.03	31.7	0
"Bweyogerere"	"Uganda"	11741	0.37	32.67	0
"Bydgoszcz"	"Poland"	364268	53.12	18.01	0
"Byera"	"Saint Vincent and The Grenadines"	1377	13.26	-61.12	0
"Byglandsfjord"	"Norway"	334	58.68	7.8	0
"Byhau"	"Belarus"	16452	53.52	30.24	0
"Bykle"	"Norway"	224	59.35	7.33	0
"Bylbasivka"	"Ukraine"	6486	48.85	37.5	0
"Byrkjelo"	"Norway"	295	61.73	6.5	0
"Byrknes"	"Norway"	281	60.9	4.83	0
"Byron Bay"	"Australia"	6812	-28.66	153.61	0
"Bystrany"	"Czech Republic"	1841	50.63	13.88	0
"Bystre"	"Czech Republic"	1674	49.63	16.33	0
"Bystrice"	"Czech Republic"	4075	49.73	14.67	0
"Bystrice"	"Czech Republic"	5137	49.63	18.72	0
"Bystrice nad Pernstejnem"	"Czech Republic"	8954	49.53	16.28	0
"Bystrice pod Hostynem"	"Czech Republic"	8687	49.4	17.67	0
"Bystrzyca Klodzka"	"Poland"	10501	50.3	16.64	0
"Bytca"	"Slovakia"	11550	49.23	18.56	0
"Bytkiv"	"Ukraine"	4075	48.63	24.46	0
"Bytom"	"Poland"	187922	50.35	18.91	0
"Bytow"	"Poland"	16631	54.18	17.47	0
"Byumba"	"Rwanda"	71888	-1.58	30.06	0
"Byurakan"	"Armenia"	3884	40.34	44.27	0
"Byuravan"	"Armenia"	1222	40.02	44.52	0
"Byureghavan"	"Armenia"	6940	40.31	44.59	0
"Bzenec"	"Czech Republic"	4397	48.98	17.27	0
"Ca Mau"	"Vietnam"	113779	9.18	105.15	0
"Caacupe"	"Paraguay"	22505	-25.39	-57.14	0
"Caaguazu"	"Paraguay"	56302	-25.46	-56.02	0
"Caala"	"Angola"	21416	-12.85	15.58	0
"Caapucu"	"Paraguay"	2287	-26.23	-57.18	0
"Caazapa"	"Paraguay"	7050	-26.2	-56.38	0
"Cabacungan"	"Philippines"	7273	10.32	123.13	0
"Cabada"	"Mexico"	11105	18.58	-95.44	0
"Cabadbaran"	"Philippines"	31484	9.12	125.53	0
"Cabagan"	"Philippines"	25694	17.43	121.76	0
"Cabaiguan"	"Cuba"	44419	22.08	-79.5	0
"Cabanas"	"Cuba"	5917	22.98	-82.91	0
"Cabanas"	"Guatemala"	4769	14.93	-89.8	0
"Cabanatuan"	"Philippines"	228506	15.5	120.97	0
"Cabanillas del Campo"	"Spain"	7917	40.63	-3.23	0
"Cabano"	"Canada"	2719	47.68	-68.88	0
"Cabar"	"Croatia"	514	45.6	14.64	0
"Cabaret"	"Haiti"	4042	18.73	-72.42	0
"Cabaritan"	"Philippines"	9492	18.42	121.49	0
"Cabarroguis"	"Philippines"	7082	16.58	121.5	0
"Cabayangan"	"Philippines"	16882	7.41	125.73	0
"Cabedelo"	"Brazil"	57563	-6.98	-34.83	0
"Cabestany"	"France"	9223	42.68	2.93	0
"Cabezon de la Sal"	"Spain"	8191	43.3	-4.23	0
"Cabiao"	"Philippines"	51175	15.25	120.86	0
"Cabildo"	"Chile"	12892	-32.47	-71.07	0
"Cabimas"	"Venezuela"	203126	10.43	-71.45	0
"Cabinda"	"Angola"	67198	-5.55	12.19	0
"Cabinuangan"	"Philippines"	11001	7.68	126.03	0
"Cabo Frio"	"Brazil"	108576	-22.89	-42.04	0
"Cabo Rojo"	"Puerto Rico"	10879	18.09	-67.15	0
"Cabo San Lucas"	"Mexico"	43562	22.88	-109.9	0
"Cabo de Santo Agostinho"	"Brazil"	144955	-8.29	-35.03	0
"Caboolture"	"Australia"	22003	-27.09	152.95	0
"Caborca"	"Mexico"	53475	30.72	-112.16	0
"Cabra"	"Panama"	1438	9.12	-79.32	0
"Cabra"	"Spain"	20983	37.48	-4.45	0
"Cabral"	"Dominican Republic"	12331	18.25	-71.22	0
"Cabrera"	"Colombia"	1432	3.98	-74.49	0
"Cabrera"	"Dominican Republic"	4974	19.63	-69.9	0
"Cabrero"	"Chile"	18416	-37.04	-72.41	0
"Cabreuva"	"Brazil"	41735	-23.3	-47.14	0
"Cabrican"	"Guatemala"	14336	15.13	-91.62	0
"Cabrils"	"Spain"	6610	41.53	2.37	0
"Cabudare"	"Venezuela"	137135	10.03	-69.27	0
"Cabugao"	"Philippines"	6972	17.79	120.46	0
"Cabuna"	"Croatia"	902	45.75	17.58	0
"Caburan"	"Philippines"	12880	5.91	125.64	0
"Cabuyaro"	"Colombia"	1174	4.29	-72.79	0
"Cacador"	"Brazil"	65461	-26.77	-51.02	0
"Cacahoatan"	"Mexico"	14627	14.98	-92.17	0
"Cacak"	"Serbia"	75650	43.9	20.33	0
"Cacalomacan"	"Mexico"	10949	19.25	-99.7	0
"Cacaopera"	"El Salvador"	2569	13.77	-88.08	0
"Cacapava"	"Brazil"	73432	-23.1	-45.71	0
"Caceres"	"Brazil"	75030	-16.05	-57.51	0
"Caceres"	"Colombia"	5088	7.58	-75.35	0
"Caceres"	"Spain"	91010	39.47	-6.38	0
"Cachan"	"France"	26753	48.78	2.32	0
"Cache Creek"	"Canada"	1061	50.8	-121.32	0
"Cacheu"	"Guinea-Bissau"	10584	12.27	-16.17	0
"Cachipay"	"Colombia"	4344	5.27	-74.57	0
"Cachira"	"Colombia"	2141	7.75	-73.05	0
"Cachoeira do Sul"	"Brazil"	74843	-30.03	-52.91	0
"Cachoeiras de Macacu"	"Brazil"	47196	-22.48	-42.66	0
"Cachoeirinha"	"Brazil"	123774	-29.95	-51.09	0
"Cachoeiro de Itapemirim"	"Brazil"	193848	-20.85	-41.13	0
"Cacilhas"	"Portugal"	6362	38.68	-9.14	0
"Cacinci"	"Croatia"	2363	45.6	17.87	0
"Cacoal"	"Brazil"	56617	-11.5	-61.42	0
"Cacocum"	"Cuba"	16911	20.76	-76.57	0
"Caconda"	"Angola"	10788	-13.73	15.06	0
"Cacota"	"Colombia"	1445	7.27	-72.65	0
"Cadca"	"Slovakia"	27433	49.44	18.78	0
"Cadenazzo"	"Switzerland"	1933	46.15	8.95	0
"Cadereyta"	"Mexico"	11775	20.7	-99.82	0
"Cadereyta"	"Mexico"	70789	25.6	-100	0
"Cadiz"	"Philippines"	130921	10.93	123.3	0
"Cadiz"	"Spain"	130968	36.53	-6.29	0
"Cadoneghe"	"Italy"	15511	45.44	11.91	0
"Caen"	"France"	109895	49.19	-0.36	0
"Caerleon"	"UK"	9523	51.61	-2.96	0
"Caernarfon"	"UK"	9863	53.15	-4.28	0
"Caerphily"	"UK"	32525	51.58	-3.23	0
"Caete"	"Brazil"	33537	-19.88	-43.68	0
"Caetite"	"Brazil"	27898	-14.07	-42.5	0
"Cagayan"	"Philippines"	456079	8.45	124.67	0
"Cagcaran"	"Afghanistan"	33445	34.52	65.25	0
"Caglayancerit"	"Turkey"	15898	37.75	37.29	0
"Cagliari"	"Italy"	159169	39.22	9.1	0
"Cagnes-sur-Mer"	"France"	47407	43.68	7.13	0
"Cagsiay"	"Philippines"	10481	14.22	121.75	0
"Cagua"	"Venezuela"	122571	10.19	-67.46	0
"Caguas"	"Puerto Rico"	86348	18.23	-66.07	0
"Cah Ab"	"Afghanistan"	23936	37.4	69.8	0
"Cahabon"	"Guatemala"	4812	15.57	-89.82	0
"Cahansur"	"Afghanistan"	15455	31.19	62.05	0
"Cahar Burjak"	"Afghanistan"	12239	34.25	62.2	0
"Cahir"	"Ireland"	3154	52.37	-7.92	0
"Cahirciveen"	"Ireland"	1417	51.97	-10.22	0
"Cahors"	"France"	23659	44.46	1.44	0
"Cahuita"	"Costa Rica"	664	9.73	-82.85	0
"Cahul"	"Moldova"	33475	45.91	28.19	0
"Caia e Sao Pedro"	"Portugal"	3518	38.97	-7.09	0
"Caianu Mic"	"Romania"	5314	47.23	24.15	0
"Caibarien"	"Cuba"	39329	22.52	-79.47	0
"Caicedo"	"Colombia"	1650	6.41	-75.99	0
"Caicedonia"	"Colombia"	32876	4.35	-75.81	0
"Caico"	"Brazil"	55747	-6.46	-37.1	0
"Caidian"	"China"	72381	30.56	114.07	0
"Caieiras"	"Brazil"	91913	-23.36	-46.74	0
"Caimitillo"	"Panama"	1119	9.15	-79.53	0
"Caimito"	"Colombia"	2971	8.79	-75.39	0
"Caimito"	"Panama"	921	8.55	-82.43	0
"Caimito"	"Panama"	925	8.62	-80.23	0
"Caimito del Guayabal"	"Cuba"	4443	20.7	-77.62	0
"Cainta"	"Philippines"	291755	14.58	121.12	0
"Cairns"	"Australia"	161302	-16.92	145.75	0
"Cairns Northern Beaches"	"Australia"	18493	-16.84	145.7	0
"Cairo"	"Egypt"	7836243	30.06	31.25	1
"Cairo Montenotte"	"Italy"	13483	44.41	8.26	0
"Caister-on-Sea"	"UK"	8993	52.65	1.75	0
"Caiuti"	"Romania"	5333	46.18	26.93	0
"Caivano"	"Italy"	37002	40.96	14.29	0
"Cajabamba"	"Peru"	13594	-7.62	-78.04	0
"Cajamar"	"Brazil"	58768	-23.35	-46.89	0
"Cajamarca"	"Colombia"	9375	4.44	-75.43	0
"Cajamarca"	"Peru"	135793	-7.16	-78.52	0
"Cajaruro"	"Peru"	7399	-5.74	-78.43	0
"Cajati"	"Brazil"	28934	-24.71	-48.12	0
"Cajazeiras"	"Brazil"	44276	-6.89	-38.56	0
"Cajetina"	"Serbia"	3364	43.75	19.72	0
"Cajibio"	"Colombia"	3572	2.63	-76.63	0
"Cajica"	"Colombia"	25705	4.92	-74.03	0
"Cajnice"	"Bosnia and Herzegovina"	3977	43.56	19.07	0
"Cajola"	"Guatemala"	2928	14.92	-91.62	0
"Cajvana"	"Romania"	7220	47.7	25.97	0
"Cakovec"	"Croatia"	15885	46.39	16.42	0
"Calabanga"	"Philippines"	27118	13.71	123.22	0
"Calabar"	"Nigeria"	470993	4.96	8.31	0
"Calabazar de Sagua"	"Cuba"	10483	22.65	-79.9	0
"Calabozo"	"Venezuela"	119862	8.93	-67.44	0
"Calaca"	"Philippines"	38574	13.92	120.82	0
"Calafat"	"Romania"	18544	44	22.95	0
"Calafell"	"Spain"	20247	41.21	1.56	0
"Calafindesti"	"Romania"	5751	47.85	26.12	0
"Calahorra"	"Spain"	24043	42.34	-2.08	0
"Calais"	"France"	73981	50.95	1.86	0
"Calama"	"Chile"	145288	-22.45	-68.92	0
"Calamar"	"Colombia"	3865	1.96	-72.65	0
"Calamar"	"Colombia"	9330	10.25	-74.9	0
"Calamba"	"Philippines"	327588	14.21	121.15	0
"Calamba"	"Philippines"	6846	8.56	123.64	0
"Calan"	"Romania"	12665	45.74	23	0
"Calapan"	"Philippines"	68003	13.42	121.19	0
"Calarasi"	"Moldova"	13615	47.26	28.33	0
"Calarasi"	"Romania"	6604	43.8	24.05	0
"Calarasi"	"Romania"	68790	44.2	27.33	0
"Calarca"	"Colombia"	63343	4.54	-75.64	0
"Calasiao"	"Philippines"	24623	16.01	120.36	0
"Calasparra"	"Spain"	10072	38.23	-1.7	0
"Calatagan"	"Philippines"	16597	13.83	120.64	0
"Calatagan"	"Philippines"	7217	13.59	124.21	0
"Calatayud"	"Spain"	20472	41.36	-1.64	0
"Calatrava"	"Philippines"	9586	10.6	123.48	0
"Calauag"	"Philippines"	21467	13.96	122.29	0
"Calauan"	"Philippines"	37686	14.15	121.32	0
"Calbayog"	"Philippines"	68630	12.07	124.63	0
"Calbuco"	"Chile"	12596	-41.76	-73.14	0
"Calca"	"Peru"	9252	-13.32	-71.97	0
"Calceta"	"Ecuador"	17622	-0.84	-80.17	0
"Calcinato"	"Italy"	12334	45.45	10.4	0
"Calcutta"	"India"	4638350	22.57	88.36	0
"Caldas"	"Colombia"	67118	6.11	-75.65	0
"Caldas Novas"	"Brazil"	67871	-17.74	-48.62	0
"Caldas da Rainha"	"Portugal"	27090	39.4	-9.13	0
"Caldas de Vizela"	"Portugal"	10299	41.38	-8.31	0
"Caldelas"	"Portugal"	5880	41.67	-8.37	0
"Calderara di Reno"	"Italy"	12555	44.57	11.28	0
"Caldes de Montbui"	"Spain"	16981	41.64	2.16	0
"Caldicot"	"UK"	11405	51.59	-2.75	0
"Caldono"	"Colombia"	3770	2.8	-76.54	0
"Calebasses"	"Mauritius"	4709	-20.11	57.55	0
"Caledon"	"Canada"	1766	43.81	-79.83	0
"Caledon"	"South Africa"	4798	-34.22	19.42	0
"Caledon East"	"Canada"	2112	43.87	-79.87	0
"Caledonia"	"Canada"	9180	43.07	-79.95	0
"Calella"	"Spain"	17419	41.62	2.66	0
"Calendario"	"Portugal"	11540	41.4	-8.52	0
"Calenzano"	"Italy"	15834	43.87	11.17	0
"Calera"	"Chile"	49521	-32.79	-71.19	0
"Caleta de Carquin"	"Peru"	5565	-11.1	-77.61	0
"Calgary"	"Canada"	991432	51.05	-114.06	0
"Cali"	"Colombia"	2445713	3.44	-76.52	0
"Calibishie"	"Dominica"	1021	15.58	-61.35	0
"Calimanesti"	"Romania"	8444	45.25	24.34	0
"Calimaya"	"Mexico"	10626	19.16	-99.62	0
"Calimete"	"Cuba"	23322	22.54	-80.91	0
"Calinesti"	"Romania"	10372	44.82	25.05	0
"Calinesti-Oas"	"Romania"	4615	47.9	23.3	0
"Calintaan"	"Philippines"	11823	12.58	120.94	0
"Calixtlahuaca"	"Mexico"	9052	19.33	-99.69	0
"Calkini"	"Mexico"	14403	20.37	-90.05	0
"Calle Blancos"	"Costa Rica"	20929	9.95	-84.07	0
"Callejones"	"Honduras"	1041	15.17	-88.65	0
"Callosa de Segura"	"Spain"	16750	38.14	-0.87	0
"Calmar"	"Canada"	2023	53.25	-113.78	0
"Calmus"	"Luxembourg"	77	49.72	5.96	0
"Calne"	"UK"	14162	51.44	-2	0
"Calobre"	"Panama"	951	8.32	-80.84	0
"Calolziocorte"	"Italy"	14286	45.8	9.43	0
"Calonge"	"Spain"	10046	41.87	3.08	0
"Caloto"	"Colombia"	6835	3.04	-76.41	0
"Caloundra"	"Australia"	40124	-26.81	153.13	0
"Calp"	"Spain"	26728	38.66	0.05	0
"Calpan"	"Mexico"	10571	19.1	-98.45	0
"Calpulalpan"	"Mexico"	29701	19.58	-98.58	0
"Caltagirone"	"Italy"	40353	37.24	14.51	0
"Caltanissetta"	"Italy"	60258	37.5	14.05	0
"Calugareni"	"Romania"	6409	44.18	25.98	0
"Caluire-et-Cuire"	"France"	42942	45.8	4.83	0
"Calumpit"	"Philippines"	93985	14.91	120.77	0
"Caluquembe"	"Angola"	30964	-13.78	14.68	0
"Calvia"	"Spain"	44516	39.57	2.51	0
"Calvillo"	"Mexico"	20011	21.85	-102.72	0
"Calvinia"	"South Africa"	8122	-31.47	19.77	0
"Calvizzano"	"Italy"	12654	40.9	14.2	0
"Calw"	"Germany"	23734	48.72	8.74	0
"Calzada Larga"	"Panama"	1450	9.17	-79.57	0
"Cam Pha"	"Vietnam"	138226	21.02	107.29	0
"Cam Ranh"	"Vietnam"	148707	11.9	109.22	0
"Camabatela"	"Angola"	13138	-8.19	15.37	0
"Camacan"	"Brazil"	39106	-15.42	-39.5	0
"Camacari"	"Brazil"	196189	-12.7	-38.33	0
"Camacha"	"Madeira"	8802	33.08	-16.32	0
"Camacupa"	"Angola"	19347	-12.02	17.47	0
"Camaguey"	"Cuba"	351167	21.4	-77.91	0
"Camaiore"	"Italy"	30846	43.95	10.3	0
"Camajuani"	"Cuba"	35813	22.48	-79.74	0
"Camalote"	"Honduras"	1329	15.33	-88.33	0
"Camana"	"Peru"	16691	-16.62	-72.72	0
"Camaqua"	"Brazil"	54282	-30.84	-51.81	0
"Camara de Lobos"	"Madeira"	32578	32.63	-16.96	0
"Camaragibe"	"Brazil"	153186	-8	-35.04	0
"Camarate"	"Portugal"	20240	38.8	-9.13	0
"Camargo"	"Bolivia"	4775	-20.64	-65.21	0
"Camargo"	"Mexico"	10236	26.27	-98.83	0
"Camargo"	"Mexico"	37783	27.69	-105.17	0
"Camargo"	"Spain"	29113	43.4	-3.9	0
"Camarillo"	"USA"	63560	34.22	-119.03	0
"Camas"	"Spain"	25350	37.4	-6.02	0
"Camas"	"Turkey"	10510	40.91	37.52	0
"Camasca"	"Honduras"	1174	14	-88.38	0
"Cambados"	"Spain"	13637	42.51	-8.8	0
"Cambara"	"Brazil"	21658	-23.04	-50.09	0
"Cambe"	"Brazil"	92924	-23.23	-51.26	0
"Camberley-Frimley"	"UK"	49002	51.33	-0.75	0
"Cambita Garabitos"	"Dominican Republic"	13675	18.45	-70.2	0
"Camboriu"	"Brazil"	51404	-26.99	-48.65	0
"Camborne-Redruth"	"UK"	42594	50.22	-5.3	0
"Cambrai"	"France"	36773	50.17	3.23	0
"Cambre"	"Spain"	22144	43.29	-8.34	0
"Cambridge"	"Jamaica"	3959	18.32	-77.89	0
"Cambridge"	"New Zealand"	15638	-37.88	175.44	0
"Cambridge"	"UK"	131301	52.21	0.13	0
"Cambridge"	"USA"	101342	42.38	-71.12	0
"Cambrils"	"Spain"	26972	41.08	1.05	0
"Cambuga"	"Philippines"	6626	13.62	122.45	0
"Cambui"	"Brazil"	21963	-22.62	-46.07	0
"Cambyreta"	"Paraguay"	852	-27.35	-55.78	0
"Camcamal"	"Iraq"	79447	35.54	44.84	0
"Camden"	"USA"	80393	39.94	-75.11	0
"Camden Haven"	"Australia"	6471	-34.07	150.7	0
"Camenca"	"Moldova"	10757	48.01	28.72	0
"Cameta"	"Brazil"	46127	-2.24	-49.51	0
"Camias"	"Philippines"	7590	15.18	120.96	0
"Camiling"	"Philippines"	40602	15.69	120.41	0
"Caminawit"	"Philippines"	11498	12.33	121.08	0
"Camingawan"	"Philippines"	7899	9.9	122.84	0
"Camino Maldonado"	"Uruguay"	15595	-34.77	-56.02	0
"Camiri"	"Bolivia"	28122	-20.05	-63.52	0
"Camlidere"	"Turkey"	12625	40.49	32.48	0
"Camoapa"	"Nicaragua"	17161	12.38	-85.51	0
"Camocim"	"Brazil"	45174	-2.9	-40.85	0
"Camopi"	"French Guiana"	1332	3.17	-52.34	0
"Camorino"	"Switzerland"	2387	46.15	9	0
"Camotan"	"Guatemala"	1639	14.82	-89.37	0
"Camp Diable"	"Mauritius"	5117	-20.47	57.58	0
"Camp Ithier"	"Mauritius"	4456	-20.22	57.74	0
"Camp Thorel"	"Mauritius"	2318	-20.21	57.62	0
"Camp de Masque"	"Mauritius"	2755	-20.24	57.66	0
"Camp de Masque Pave"	"Mauritius"	4576	-20.25	57.67	0
"Camp-Perrin"	"Haiti"	975	18.32	-73.87	0
"Campagna"	"Italy"	15804	40.67	15.11	0
"Campamento"	"Colombia"	1907	6.98	-75.3	0
"Campamento"	"Honduras"	6679	14.55	-86.65	0
"Campana"	"Argentina"	82578	-34.16	-58.96	0
"Campanario"	"Madeira"	3953	32.65	-17.02	0
"Campbell River"	"Canada"	33972	49.99	-125.23	0
"Campbellford"	"Canada"	3931	44.3	-77.8	0
"Campbellton"	"Canada"	11967	48	-66.68	0
"Campeche"	"Mexico"	208139	19.85	-90.53	0
"Campechuela"	"Cuba"	25175	20.24	-77.28	0
"Campeni"	"Romania"	7873	46.37	23.04	0
"Campi Bisenzio"	"Italy"	40359	43.82	11.13	0
"Campia Turzii"	"Romania"	26298	46.55	23.88	0
"Campiglia Marittima"	"Italy"	12695	43.06	10.61	0
"Campillos"	"Spain"	8088	37.05	-4.85	0
"Campina"	"Romania"	38120	45.13	25.74	0
"Campina Grande"	"Brazil"	351861	-7.23	-35.88	0
"Campina Grande do Sul"	"Brazil"	32107	-25.31	-49.08	0
"Campinas"	"Brazil"	1047239	-22.91	-47.08	0
"Campo"	"Portugal"	4616	40.7	-7.91	0
"Campo"	"Portugal"	8986	41.18	-8.46	0
"Campo Belo"	"Brazil"	47894	-20.89	-45.28	0
"Campo Bom"	"Brazil"	55333	-29.58	-51.09	0
"Campo Formoso"	"Brazil"	24437	-10.5	-40.32	0
"Campo Gobierno"	"Mexico"	21141	24.65	-107.54	0
"Campo Grande"	"Brazil"	745017	-20.45	-54.63	0
"Campo Largo"	"Brazil"	98294	-25.44	-49.54	0
"Campo Limpo Paulista"	"Brazil"	80008	-23.2	-46.8	0
"Campo Maior"	"Brazil"	31735	-4.82	-42.18	0
"Campo Maior"	"Portugal"	8209	39.02	-7.06	0
"Campo Murao"	"Brazil"	75565	-24.05	-52.42	0
"Campo Verde"	"Brazil"	25033	-20.42	-54.07	0
"Campo de Criptana"	"Spain"	13314	39.41	-3.12	0
"Campo de la Cruz"	"Colombia"	22895	10.39	-74.89	0
"Campoalegre"	"Colombia"	22722	2.69	-75.33	0
"Campobasso"	"Italy"	52162	41.57	14.65	0
"Campodarsego"	"Italy"	12652	45.5	11.9	0
"Camponogara"	"Italy"	12270	45.39	12.07	0
"Campos"	"Brazil"	391625	-21.75	-41.34	0
"Campos Gerais"	"Brazil"	23125	-21.23	-45.77	0
"Campos Novos"	"Brazil"	22599	-27.39	-51.24	0
"Campos do Jordao"	"Brazil"	55024	-22.73	-45.59	0
"Camposampiero"	"Italy"	11795	45.57	11.93	0
"Campoverde"	"Peru"	9227	-8.47	-74.81	0
"Campulung"	"Romania"	36902	45.27	25.04	0
"Campulung Moldovenesc"	"Romania"	19621	47.54	25.56	0
"Camrose"	"Canada"	15889	53.02	-112.84	0
